web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574170989-2038","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","EricaE","Desirable Bargain","October 5, 2019","Decent earbuds for price. Sound quality is normal. They fit perfect. If they didn't you can change out the earbud cover with the other sizes. What I absolutely like about these is the little velcro strap to keep these rolled up. It keeps them neat and tangle-free.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews&sortBy=helpful"
"1574170946-1843","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","megan grimes","Great earbuds for a runner like me","October 27, 2019","I love this product.  I'm a runner so good earbuds are important to me.  They stayed in my ear while running and the cord is long enough I can keep my phone connected and in my lower pockets.  The sound is great and clear.  Highly recommend these earbuds.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574170968-1943","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Sierra","I Love Them","September 7, 2019","Great sound. Competes with more expensive brands definitely","4.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews&sortBy=helpful"
"1574170976-1980","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Only worked for two days","November 12, 2019","One of the earbuds quit working after two days","1.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews&sortBy=helpful"
"1574170978-1993","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Michael","Great headphones!","November 16, 2019","Great quality headphones for the price!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews&sortBy=helpful"
"1574170905-1651","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Surprising Value For The Price","October 14, 2019","I was a little unsure about ordering these as I usually don't use earbuds. But headphones can be a bit on the bulky side, especially if you want music while going out for a walk/jog. These little earbuds produced a surprising amount of sound, and were quite clear. There was no problem with them staying in my ears as the earbuds themselves are angled a bit. The padding that was on the earbuds by default fit my ears just fine, but the box does include a couple of different sizes to accommodate different people. Overall, I was happily impressed with the sound quality of these earbuds. Plenty of cord is given so I never felt as though I was pulling them out of my ears. And I must say, the red and black color scheme of the earbuds is a rather sharp touch. Will probably pick up another pair at some point!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574170983-2009","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ronald Baransky","Great value","September 26, 2019","Works well, sounds great, can’t beat the price.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&reviewerType=all_reviews&sortBy=helpful"
"1574170903-1635","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Earbuds worth the price","November 4, 2019","These are my second pair, my husband liked my set and requested a set for himself. Like the sound quality for the price, tangle-free which is the first thing my hubby noticed, there is no volume control as they are just earbuds, so technically there should be a n/a for that section, hence the 3 stars. We did not want noise cancellation, but when in the ear, it's enough to suit our needs. We like the flat cord as it keeps it tangle-free, the earpieces are definitely designated left or right ear with a symbol on the earbud. I however did not see it till months later, I just recognized by feel which bud goes in which ear. Later I switched the silicone pieces to slightly smaller for my ear canal, replacing the right one with a white ear tip=""right, white"" and the left one is black= ""bLack, Left"". Simple, but it helped my brain decipher at a quick glance.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews&sortBy=helpful"
"1574170946-1844","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","D. Steele","Best pair I've ever owned","September 16, 2019","Balanced audio, noise canling, nice fit and function","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574170948-1851","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jeff","Easy use with iPhone","October 25, 2019","Product works as described. Quality sound. Red color allows easy to find if misplaced. Easy connection to iPhone with adapter. No issues at all. Good fit with included changeable earbuds. Great price.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews&sortBy=helpful"
"1574170985-2023","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Samuel Payano","The best headphones with high quality and low cost","October 30, 2019","When I tried the Vogek Earbuds for the first time I was astonished by its sound quality and noise cancellation. I would not expect 10 dollar earbuds to sound that good and have good noise cancellation. During the hot days when I would have my Air conditioner turned on the headphones  silenced most of the sound. It comes with additional buds which is always a plus. The only problem Ive had with the headphones so far is that it does get a little tangled. I do not own an earbud case so I would wrap it around and put it in the box after using it. However it is a minor problem that doesn't affect the sound quality. I have owned these headphones for 50 days now and the sound quality has not dropped at all.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews&sortBy=helpful"
"1574170981-1999","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Laura Connery","Not durable","October 19, 2019","Looks great but it has only been a month and it’s already broken.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&reviewerType=all_reviews&sortBy=helpful"
"1574170957-1891","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Great Earbuds","November 10, 2019","Great sound quality. Good price.. good customer service.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews&sortBy=helpful"
"1574170918-1708","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Sandy Diamond","Multiple earbud cushion sizes","October 2, 2019","Sound quality is on par with what you would expect at this price point.  There are certainly higher quality earbuds but not in this price point.  Lightweight and comfortable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574170918-1710","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Mama to girls","Comfortable with great sound!","September 28, 2019","These are very comfortable and have fantastic sound! I have fairly small ears and have had a difficult time in the past finding comfortable headphones, these are great!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574170959-1897","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Dani Rubinoff","Value","October 21, 2019","I bought these for my kids, as they go through headphones quickly.  So far these seem like better quality than most for the price, a good value.  Hopefully they last more than a couple of months.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574170903-1637","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Nana Kay","Great while it lasts...","October 1, 2019","One ear stopped working before it was even a month. I keep it in my cellphone (spotify) all day and my ipod on the weekends so it wasn't being too handled or tossed. While it worked, the volume was amazing, you dint even need to put it to max with how loud it is and the quality was good too... Sucks that it had a short lifespan","1.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews&sortBy=helpful"
"1574170920-1717","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Laura","Durable","November 10, 2019","I got these earbuds because I often throw my headphones in my purse and they get tangled and sometime the wire gets pulled apart. These headphones do not get tangled easy and if they get a little tangled they are easy to untangle. They are also very durable, so I can assume they will last a long time. The sound quality is good for the price. I use these for my iPhone. Overall, I am very satisfied with purchase and would recommend.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574170914-1685","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Cheryl Meany","Affordable with great sound quality","November 3, 2019","I purchased these for my commute and travel and they work perfectly. I love how easily they fit yet how sturdy they are when  I toss them in my bag. I also love the sound quality! These are an affordable and awesome purchase!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574170909-1674","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","LS","Pretty F-ing Good","October 11, 2019","They still tangle up, but are easier to untangle. The sound quality is fairly good, and the design is good as they fit into your ears better than most of the generic mess that's out there. So...they are not perfect of totally tangle-free but they're better than most.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574170922-1728","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Tiffany ❤","Comfortable.","October 8, 2019","I like the thick cords. The sound quality is great. I have small ears and normally earbuds do not fit. But there do. They are comfortable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574170953-1870","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Melanie Connell","Inexpensive and Perfect for the job!","October 3, 2019","bought these ear buds for my 70 year old father to use to listen to podcasts. he thinks they are the best thing since sliced bread! He doesn't have trouble with them slipping out or losing connection and he has had them for a few weeks now. Great product!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
"1574170911-1681","https://www.amazon.com/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rich Lewis","Just what I needed!","November 16, 2019","Perfect. Exactly what I needed for the gym to plug into the aerobic machines so I can watch tv while I workout. The earbuds fit nicely into my ears and do not fall out. I have had issues with other earphones falling out. Great purchase!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Tangle-Free-Ergonomic-Headphones-Compatible-More-Black/product-reviews/B07S82CYLR/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
