web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574171495-3087","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","good","September 10, 2018","good","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574171467-2958","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","techds","Great choice if you love good quality bass.","May 15, 2018","The build quality is very good and have a decent weight to them. They fit well and they have not fallen out of my ears unless you really give it a good pull. As for sound quality they sound really good, they have a lot of bass so you might want to adjust your eq to limit its bass slightly. These earbuds sound almost as good as my $250 Sennheiser's but just slightly less clear.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574171454-2899","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","salvador hernandez","Got a bad egg (Updated)","December 5, 2017","Just got these and opened them up to try them out and first thing I noticed is that the left side is not working well. Whenever there's bass it just gets all statically. The right side sounds fine. Just the left side is messed up. It was disappointing.

Update: got a replacement and they work fine. They sound pretty good. Fit in my ears good and are really light but the earbuds themselves are actually kinda big but it doesn't make a difference when they're in ears. Overall I am now satisfied. Totally worth the price.","4.0 out of 5 stars","",""
"1574171522-3215","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Derrick Warren","Two Stars","August 19, 2017","the sound is terrible","2.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews&sortBy=helpful"
"1574171499-3115","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","jose","Four Stars","September 27, 2017","Good sound","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574171530-3230","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","CM","Three Stars","April 1, 2018","Good sound but somewhat bulky. The fit hurts my ears","3.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews&sortBy=helpful"
"1574171467-2957","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","C&L.","Useless","March 8, 2019","Fit great, held in ear great. Cord started acting up with less than 2hrs of use and were broken after less than a days use. Anytime the cord would move in my pocket it would mess up the audio. Maybe I had a faulty pair but as is was a complete waste of hard earned money.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574171504-3134","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Orlando Gutierrez","Five Stars","December 24, 2017","Excellent","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574171474-2988","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Great sound for the price.","October 28, 2019","Loved the earbuds. I did lose one of the tips first time I used, but that was my fault. They came with replacements so I am very happy.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574171504-3128","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Linda","Awesome earbuds","August 27, 2017","Awesome sound. Can hardly tell they're in my ears. Great noise reduction. Better than paying for a brand more expensive. Thanks","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574171467-2959","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","-John","the mic piece is not that sturdy. While wearing the headphones","April 5, 2018","I got these in Nov 2017 and they worked well. However, the mic piece is not that sturdy. While wearing the headphones, the bottom piece got caught under my chair and as I moved my head, the headphones split... They did work well for exercising and I'd consider buying them again...","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574171478-3009","https://www.amazon.com/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Traveler","Fit and quality","January 12, 2019","Used it bbn ok ve rna year until i lost them whike traveling. Great set and fit on the ear is great. On the plane the noise cnacdlation is not super good but acceptabel. Can wear them and sleep on the plane as well...","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-MDRXB510AS-Headphones-Sweatproof-Comfortable/product-reviews/B01MTEU4V9/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
