web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574953593-3874","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","CBabin4","magnetic charge!","November 18, 2019","Easy to bluetooth sync.
Fast charge
video shows how the magnetic charging pulls the ear buds in to charge in the exact position it needs to.
Convenient, small, and fits right into ear","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574953643-4103","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Secret","Love these!","November 10, 2019","Great ear buds, great sound quality. Easy to setup and use. I love that it has a self charging carrying case. Perfect!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews&sortBy=helpful"
"1574953586-3843","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Graham McKim","great, compact ear buds","November 25, 2019","These are great little Bluetooth headphones. they work very well, and the sound quality is excellent. My wife has small ears and has had problems with other earbud types not staying in her ear, and these fit great. They are snug enough to not fall out but not so snug that they are uncomfortable. The charging case is great and sleek. I wish it could be charged wirelessly, but either way, it is a nice compact little package.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574953645-4116","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Stacy","Great sound and battery life!","November 14, 2019","These earbuds are great! Battery lasted all day and wonderful sound quality!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews&sortBy=helpful"
"1574953588-3860","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jenn Vercammen","Just as great as name brand","November 6, 2019","A stylish white color. Love the magnetic case and how the buds click into place to charge. They seem to hold a decent charge for several hours! Audio quality is excellent. I shook my head around with them in and they stay in VERY well!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574953617-3984","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Big Bob 2580","Really great earbuds","November 17, 2019","Been wearing these for about a week and I really enjoy them.  Super comfortable and great sound quality.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574953595-3887","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","claire bronster","Get These Now!","November 8, 2019","These are so awesome! I love them so much! They work perfectly. They are also made extremely well and are very durable. They are super easy to charge. You will absolutely love these and you can’t beat the price.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574953643-4109","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Naty","High quality","November 7, 2019","Amazing high quality ear buds. Easy to use and battery life is great. Would definitely purchase again!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews&sortBy=helpful"
"1574953614-3979","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","ekasma","Great!!!","November 5, 2019","Tehy fit great. Battery life is good. Charging case is pretty good also.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574953617-3982","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Carl Richichi","Amazing value","November 12, 2019","These are as good as the ones costing $150.00
Sound is great and so easy to pair.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574953647-4122","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","D","Falls out constantly","November 26, 2019","They always fall out of my ears. I’m only safe wedding then before I sleep or if I’m home.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews&sortBy=helpful"
"1574953593-3877","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Joss Hoops","good","November 12, 2019","affordable ear buds.
these are a little bigger than airpods.
i assume the battery is bigger because it lasts a lot longer than airpods.
easy to setup just like any bluetooth device.
sound quality is good and volume can get louder than i need it to.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574953614-3974","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kevin","Easy to set up and comfortable!","November 13, 2019","Great alternative  for regular airpods! Super easy to sync and comfortable","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574953599-3905","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rishi","Best Earbuds for the price","November 6, 2019","I was pretty impressed with these - I wasn't expecting this quality for this price.These wireless earbuds are amazing with very long-lasting battery life, excellent audio quality.The earbuds fit is very comfortable and they stay in, not falling out when I'm moving around or exercising,It was super easy to pair the earbuds to my iPhone as well.
I haven't had any issues with these. They are perfect for me and I'm super happy with these wireless earbuds.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574953632-4057","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Dharsunn Gunaseelan","Good Earphones","November 11, 2019","Really good earphones and it is inexpensive!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews&sortBy=helpful"
"1574953619-3996","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kim","Husband loves it!!","November 21, 2019","My husband very much enjoyed his wireless headphones! It has great sound quality and a good battery life","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews&sortBy=helpful"
"1574953608-3949","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Affordable AirPod Substitute","November 5, 2019","These headphones look like AirPods at a fraction of the cost. Nice sound quality and easy to take around","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574953608-3948","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Fran","Great quality","November 5, 2019","Comes in a beautiful box. Easy to use. Had no problem to figure it out charge it and easy to sync to Bluetooth. Great quality sound. Very pleased with my purchase.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574953580-3816","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Brock Jon","A great affordable alternative to AirPods","November 11, 2019","I recently got the Beben Bluetooth 5.0 True Wireless Earbuds with Charging Case and had a chance to try them out with my iPhone 7+.  I have the original Apple AirPods and the Bebens are on point in terms of connectivity, battery life, and sound quality (both listening and talking).  The Bebens do a better job of stay in my ears than the AirPods.  I was very impressed by the packaging.  I recommend these as an affordable alternative to AirPods.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews&sortBy=helpful"
"1574953591-3868","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Chuvok","Good sound quality.","November 11, 2019","I usually have a problem with ear buds not staying in my right ear, if I talk or move quickly they fall out. I have had no issues with these staying in, they are comfortable and sound good. I am super happy with these and plan on buying them for Christmas presents for some friends.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews&sortBy=helpful"
"1574953610-3958","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Rosally","Very light, feels like theres nothing on your ears when its on.","November 12, 2019","Sound quality of these are ok for the price. Fits perfectly on my ears without falling even while running, sometimes it super comfortable that you’ll forget that you have them on you.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574953584-3839","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JKT","Great value","November 9, 2019","I ordered theAE as headphones to listen to music, but it is neat that you can also change songs, summons Siri and use them for phone calls.  The sound is great.  I love the little case, that also doubles as a charging pod.  You can turn the ear buds on and off to save battery life.  Great value... I’m sure they are just as good as the Apple ones for a fraction of the price (never tried the Apple to actually compare though).","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574953612-3966","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Pooja","worth the money!","November 15, 2019","Impressed with the quality of the sound and the usability of the product. One feedback, volume buttons or gestures would be helpful. great headphones for the price.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574953645-4113","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Yadecola","It cute","November 21, 2019","they sound very good, I liked them quite, design very comfortable and small, I liked them enough","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews&sortBy=helpful"
"1574953645-4117","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Areeha Khan","Worth the purchase.","November 9, 2019","Long lasting battery time!
Really good and fits perfectly","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews&sortBy=helpful"
"1574953597-3897","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Frank","Good EarPods for the price!","November 13, 2019","Side by side comparison to airpods and you can barely tell the difference, just slightly bigger. The sound quality is pretty good, it has more bass than the airpods. I like that you only have to pair once and both headphones pair with the phone. I’ve had other models where you need to pair each one individually.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574953586-3845","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jill Carroll","great little earbuds","November 12, 2019","These earbuds are nicely designed. They are magnetically held in an attractive compact white charging case. The case in turn is charged via a provided micro USB cord. A tiny LED light on the case signals how much charge remains as well as when the case is fully charged. The Bluetooth earbuds paired surprisingly fast with my [Android] phone. Good sound, too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574953638-4089","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Yari","Great gift and quality","November 16, 2019","I gave as a gift to my cousin and she loved it. It worked with her iphone and battery life iz great since she is in college and has plenty of breaks in between.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews&sortBy=helpful"
"1574953623-4013","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","jheri","Love them","November 11, 2019","Works great","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574953599-3906","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jerry Tunin","Sound quality amazed","November 8, 2019","I was surprised by the sound quality. It was extremely good. I've listened to my buddies Apple AirPods and these are the same quality.  I will be purchasing some more to give as gifts for Christmas.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574953617-3989","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Tushar","Earbuds-A must buy!","November 21, 2019","Fast delivery, they are the same as in the photo, the connection with the phone is simple and fast, especially its smart connection page, you only need to take out the headset, the connection page will automatically display, perfect! Great for sports (running, gym, etc.), the battery lasts longer than I expected.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574953588-3856","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jerry","Not some cheap knock off. This is good quality stuff.","November 22, 2019","So. I did not expect much from these headphones. But wow am I blown away. First off the packaging it comes in is first class. You don’t feel like you’re getting some cheap AirPod ripoff. It’s legit. The audio quality is really good. I have no complaints whatsoever. This is a great product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574953606-3933","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Katherine","Works great","November 10, 2019","Sound great and we’re very easy to connect to my phone. The charging case is very solid and everything is very well made and comfortable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574953623-4017","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Jayce cravens","Works great","November 8, 2019","Everything works well. Never owned airpods so I don't have anything to compare it to, but the sound it crisp. Pairing was easy.
Case feels nice and sturdy.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bluetooth-Continuous-Waterproof-Headphones-Earphones/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574953577-3807","https://www.amazon.com/product-reviews/B07XYMNH6P/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Cpittaz","Definately better than I expected","November 12, 2019","I purchased these as my ten year old has been begging for name brand ear buds but honestly who has $100-150 to spend on something that may be easily lost.
The sound quality is very close to the more expensive pair that I have and the case required a different charger than my more expensive pair, However, my kid cannot tell the difference. I'm not about to tell her.  She usually hands them to me to charge and since I have other things that use that type of charger, i'm hoping she doesn't notice .
Overall these are something I will likely purchase for Christmas for my niece and nephew as they are around her age and have requested a set as well.  They're so similar to more expensive ones that I doubt many can tell the difference unless you look pretty darn closely.","5.0 out of 5 stars","",""
