web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574171820-3895","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","I LOVE THESE EARPHONES!!!","May 11, 2018","These headphones are awesome.  They're very well made, look great, sound great, fit great and have many sizes of ear pieces to ensure the fit is perfect.  The cord seems extra long, which I really appreciate.  I bought them on a whim because they were on sale and are such good quality I feel as though I ripped the seller off!  I highly recommend this product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&reviewerType=all_reviews&sortBy=helpful"
"1574171806-3835","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Christina","Love them","June 21, 2019","They look super cool in the quality is great. They do their job I love them","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60&reviewerType=all_reviews&sortBy=helpful"
"1574171727-3473","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","William R. Kilps","Tinny Sound Quality","March 3, 2019","Though others rated these ear buds rather highly, I found the sound quality to be disappointingly tinny.  Lots of highs-- no lows.  Also, the shape of the ear buds are rather bulky-- the stem sticks out quite a bit... they don't lay flat against the ear.  Good luck if you happen to be wearing a hat over them.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574171692-3315","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Muun","Love em!","November 7, 2018","I loose headphone probably once a month and not having headphones is not an option as i use it a lot for work. Now, over time, this definitely makes a ding in my wallet - especially if I buy expensive ones. Fact is, I really do not want to jeopardize material and sound quality despite having because cheap on my investment in headphones. Here, I have the perfect product for me. I simply cannot believe this kind of quality is possible for a product at this price point. I feel like I won the lottery on this one. It is also good looking and I don't feel embarrassed using it. The product feels like it has been made with care and love and allows people on budget to really enjoy some good sound quality. The only issue, which probably is not much of an issue at all, is that the metal part touches my skin on my ear. When I first put it on, its suuuper cold. I am not a great fan of this sensation, but come on - for this price, for this quality? I have no right to complain...","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574171751-3583","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Dope Headphones","September 5, 2018","I like this headphones because they can last pretty long and you can use it as a mic for your x box 1. I never tried it on a ps4 but go ahead if it work, the headphone can pause music by pressing the middle button and the volume up and down that thing you need to remind yourself. Buy this product you won't regret it","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews&sortBy=helpful"
"1574171707-3381","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Donald Curry","Solid,great sounding and built to last as my first impressions.","June 12, 2018","Best low cost earphones ive ever tried. Beating out a set of $140 bluetooth set by Jaybird.
Solid build quality,nothing is flimsy and it has some heft to it. Im no runner,but that may be an issue.
Not as tangle free as flat wired headphones,but ive had no real tangles either. This model works with IOS button wise.
No complaints on the other end of phone calls from the mic. They do tend to extend into the ear well and not stick out far.
Bass is clear and tight but will boom when you want it,mids and highs dont seem affected by the bass waves either and drown them out.
Oddly ive been listening to the Harp Twins and Metallicas “One” and it sounds amazing what they and these earphones can do with a harp.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews&sortBy=helpful"
"1574171799-3802","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","JSP","Bertron YSM1000 headphones","August 11, 2018","They have a nice sound. The cord is nice and flexible.  The only thing I don't like much about them is the earbud is a bit large for fitting in my ear.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57&reviewerType=all_reviews&sortBy=helpful"
"1574171709-3392","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","GirlyGirl","Eh....","December 19, 2018","They are ok..not great.  They don't sit in my ear that well and I find myself pushing them in to hold them better.  And then when I push them in, the sound is different.  I wear them  the most walking to and from work in NYC, so it drowns out the city noise, but when you are walking the sound 'bounces' in and out to your walking beat (I don't know how else to describe that).  The cord is good bc it doesn't get all tangled and it's pretty durable.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews&sortBy=helpful"
"1574171806-3827","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Les","durable","December 29, 2018","my wife seems to go thru a pair of headphones a week. these are holding up well. sound quality i very good","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60&reviewerType=all_reviews&sortBy=helpful"
"1574171700-3355","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ebz","They nailed it.","August 23, 2018","I love everything about this product, but especially the cord. It’s sleek, easy to store, and doesn’t seem to tangle as easily as previous headphones. Also, the mic.  Sounds great—I’m a professional journalist and have conducted an interview using them in a crowded hallway. You guys should be proud. You nailed it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574171682-3267","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kat","Decent quality for the price","December 21, 2018","I have had these earbuds for several months now and they work great. The bass is good and the overall sound quality is also not bad. I've owned more expensive headphones that had better overall sound quality, but these are pretty great for the price point. The mesh-looking material on the back of one of the earbuds came off after only a couple of months of use, but I'm not particularly careful with these. One earbud has even taken a swim in my coffee mug and lived to see another day. If you're looking for something super durable this might not be the right item for you. Overall think this is a great pair of earbuds for the price range. I think this is ideal for people like me that can't seem to take good care of more expensive products and know they will likely be forced to buy replacement pairs often.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews&sortBy=helpful"
"1574171713-3410","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","James SMith","Cheap headphones with no noise isolation description is misleading","October 16, 2018","I mainly purchased these for noise isolation. There is very little noise isolation with this design. I tried several of the included eartips with the same result. If you are looking for earbuds with some noise isolation keep looking, these are not for you. The best part of these earbuds is they are inexpensive.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574171806-3832","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amy","Great product for its price","May 8, 2018","Great product for its price. The packaging is great and it even came with a nice pouch to hold the headphones. The headphones have weight unlike those cheap plastic ones that you can tell won't last long. Only tiny thing that bothers me is that even on the smallest bud piece, it still falls out of my ear more than I'm used to with other headphones.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60&reviewerType=all_reviews&sortBy=helpful"
"1574171749-3569","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","They are nicely made but maybe not for constant everyday use","November 13, 2017","I spoke to soon. They are nicely made but maybe not for constant everyday use. I had the left ear bud go out this
Morning and I bought them oct 25th.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews&sortBy=helpful"
"1574171847-3970","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","P. Karamitsos","Great value for the price","December 18, 2018","These headphones sound great.  The mic works great.  They are pretty durable and the cords don't tangle easily","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews&sortBy=helpful"
"1574171698-3337","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Didier","Not for smaller ears","July 2, 2018","These look really nice and sound good. The controls work, and the construction feels solid. Unfortunately, I have tried all of the included ear pieces, and none of them stay in my ears. I believe this is because the metal ""barrel"" of the earpieces (that the soft piece is attached to) is too wide for my ears and the padded portion is not long enough, so the earpiece can''t go all the way in, and I have to push them back in every minute or so in order to fully hear what I'm listening to. I like them well enough to keep them; I will probably give them away eventually and try to find ones that fit.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574171696-3326","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Anna K.","Disappointing","December 5, 2018","There is BARELY any sound coming out of one of the earbuds straight out of the box. It’s disconcerting having that imbalance of sound when it is not something that is intentional for what I am listening to.

Otherwise, the construction of the earbuds seems fine. I wasn’t looking for something amazing, just something so I could listen to podcasts and music while at work. I don’t even care about noise cancellation for this. The bar was pretty low and still these couldn’t even meet that benchmark.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews&sortBy=helpful"
"1574171716-3418","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Igor Chudakov","Very good headphones","June 3, 2019","I mostly use headphones for audiobooks listening and it does not require super quality, but these Headphones changed my mind how sound should be even  for audiobooks. Started to listen more music with them.
They fit ears much more comfortable and sound much better than my previously used Klipsch headphones for higher price. And they are much more durable too.
I highly recommend these headphones.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews&sortBy=helpful"
"1574171694-3325","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Josh","Bang for your Buck","June 5, 2019","Great pair of headphones, especially for the price. You really aren't going to get anything better for cheaper, the bass is very versatile, I like rap and rock and it supplies a good punch without overpowering the instrumentals or vocals like some headphones do.
My ranking system:
Bass: 9/10,
Audio clarity: 9/10.
Noise cancellation: 9/10.
Price 10/10,
Comfortability 8/10,
Overall: 45/50","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574171704-3372","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","leftheartinpittsburgh","a lot of sound for not a lot of money","August 19, 2019","these are impressive really full sounds with impressive packaging/presentation.  The carry bag is a nice addition as well as some additional pieces to customized for larger ears.  The sound is very good and they have some weight which tells you about the components i.e. the drivers etc.
20.00 bucks not sure you will find better in this price range- they have the look and sound of much more..","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574171782-3718","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","inFlorida","nice job","November 5, 2019","teen loves it. says its great. she hates wireless cuz they have the be charged LOL.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews&sortBy=helpful"
"1574171694-3324","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Alexander Song","Long term review","February 13, 2019","I generally like to wait a while before reviewing anything. I've had these headphones for almost a year and the experience has had its ups and downs.

At first, I was very happy with these headphones. The build quality was good and the sound was very good for the price range.

Eventually, some flaws in the design made me less happy. I do want to note that I use these headphones on a semi-daily basis and they still work great. I've had no issues with build or sound quality. But, if you walk a lot or exercise, these are not the headphones for you. They tend to fall out of my ear when moving around even when I tried the other ear sizes. I've had some issues with that in the past with other headphones but never as bad as this.

But the biggest issue is that the metal construction and the cylindrical design with sharp edges actually dig into my ear. I can position it so that it won't hurt me but that position also makes it more likely that they'll pop out. I can't wear these for any length of time unless I know I'm going to be motionless for the majority of the time. This is probably dependent on your ear shape but for me, these were NOT comfortable headphones.

Otherwise, the build and sound quality were admirable for the price.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews&sortBy=helpful"
"1574171845-3961","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ricardo Wagner","Good value","June 7, 2019","Good build quality . Sound is good.. not much base and noise cancellation poor","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews&sortBy=helpful"
"1574171801-3814","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","LydiaK","I was very pleasantly surprised by the audio! If ...","December 14, 2017","I was very pleasantly surprised by the audio! If you're on a budget, you can't go wrong with these earphones. Only issue I've had is the provided earbud coverings don't fit my ears so I had to use some from an old set.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&reviewerType=all_reviews&sortBy=helpful"
"1574171753-3593","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ogsan1","Love these ear buds","March 12, 2019","Exceeded my expectations by leaping strides. Glad I got them. This company is the new standard in quality hands down. Glad I purchased, You will like them too.  Honest. The fit the sound are outstandidng","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews&sortBy=helpful"
"1574171808-3843","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Joan","work great good sound","January 8, 2019","use these on my motorcycle and it kills outside noise well. good sound quality","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews&sortBy=helpful"
"1574171684-3285","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Kindle Customer","I bought two different recommended ear buds and laid them out with earbuds that ...","June 29, 2018","Incredible.....pay an extra couple of bucks and get these earphones.  I bought two different recommended ear buds and laid them out with earbuds that I was taking to the gym.  Tried them all to see which were the best and these jump out.  You will hear every note that the artist laid down in the original track.  I think that they are as good as my $100.00 Sony over the ear head phones.  Only thing better are my Bose and Sony noise canceling  headphones at $350.00.

You will not regret this purchase.  Plus....their packaging is over the top.  They have a great guarantee and the carry case they provide is perfect for bym bag, back pack or purse or shirt pocket.  I will probably buy another pair for me and maybe more for Christmas gifts.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews&sortBy=helpful"
"1574171704-3367","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","TOP build quality and sound","November 9, 2018","Let me preface, I wasn't asked to write a review by the seller, I did this on my own within the first 5 minutes of using these. When I saw this product online, I was skeptical. I received the package and was ABSOLUTELY BLOWN AWAY! The packaging looks premium, opening it up shows the headphones, exactly as the photos show, in pristine condition with rubber bud covers for the headphone jack and the case. Excellent build and my roommates complimented the fabulous aesthetic. And the sound quality rivals my expensive over-ear headphones. I highly recommend!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574171698-3340","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Stop working properly after only a week.","May 9, 2018","One earbud, the left to be exact, became muffled after just one week. Meaning it lasted only a mere 7 days before giving me that issue and so one side was clearly louder than the other.

They were also really uncomfortable to wear. It was a hassle because one side could fit perfectly in one ear but the other ear wouldn't fit nicely.

One of the replacement earbud tips was also ripped on arrival.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews&sortBy=helpful"
"1574171799-3801","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","LeKendrick","Not worth it","April 13, 2019","As far as bass and noise cancelation go these are great headphones. But after about a month the right ear bud goes out. You have to keep hitting it to get it to come back for maybe 10 minutes. I've had to order these twice because of this and the second pair has now done the same thing. Can't deal with it. Not worth buying in my opinion","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57&reviewerType=all_reviews&sortBy=helpful"
"1574171775-3689","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","MAI-TRAM NGUYEN","Comfortable ear buds with good sound","March 25, 2019","For the price, this earbud set is comfortable, and the sound is good. I primarily use this for my iPhone/MacBook for meetings and to listen to videos.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews&sortBy=helpful"
"1574171704-3370","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","J","Great headphones but...","September 8, 2019","These inexpensive headphones sound great. To listen to it on an iPhone with no sound jack (only a lightening connection), you have to purchase an adapter. This renders the controls useless. It does not matter to me all that much. Also, the only way to tell the L from R bud is by the controls. The controls are attached to the right bud. Otherwise, these are great headphones.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews&sortBy=helpful"
"1574171773-3682","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","freehold","The Y","April 6, 2019","I Love it. Thanks","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews&sortBy=helpful"
"1574171711-3401","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","K. r.","A set of pricey quality headsets for a steal of a deal","July 6, 2018","Pretty sweet set of headphones for 14 bucks. Bass is solid, not overwhelming. Perfect for phone calls and rock music/jazz which is my jam. If you want super deep bass or dubstep-worthy headphones, you will need to spend more than 20 bucks!! The case these headphones came in even looked niced, much nicer than some 20 something dollar headphones you find at the local electronic stores. Totally worth it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews&sortBy=helpful"
"1574171687-3290","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Ben","Great sound, terrible durability.","September 3, 2018","These headphones were great right out of the box.  I loved the way they sounded and the decibel level they were able to put out.  That lasted for about a week.  Maybe I got a bunk pair, but these things were treated like royalty and they are dead.  They started showing signs of wear about 4 or 5 days in when they would make my phone bug out when I would increase the volume.  Then I was listening to a YouTube video on my computer, totally stationary, and I literally listened to the left bud go out.  If Beltron is willing to send me another pair, I would say the buy is worth it.  If not, I wouldn't buy from them again.  Wish they lasted longer, because I was in love with them when they showed up.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews&sortBy=helpful"
"1574171822-3902","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","K. Thornton","Good earbuds","May 27, 2019","Too big for ear and does not cancel noise very well","3.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&reviewerType=all_reviews&sortBy=helpful"
"1574171700-3352","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","ok","It broke again!","February 1, 2019","My son loves it,  but after a couple of weeks one side stop working,  order another one,  will see if I have more luck next time.
Edit: So they sent me a new pair but after 2 or 3 months the microphone buttons started to act up and start pressing for no reason and then after 2 days it broke completely but the sound from the earbuds still work it works on and off sometimes it works then later nothing. That's why I will update my review to two stars.
The bag is good but it keeps on breaking and the metal pokes out every time I try to open it.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews&sortBy=helpful"
"1574171777-3704","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Sydney Jacobs","Best earbuds I’ve used","July 17, 2019","My favorite earbuds. They last a long time. These are sturdy. The sound quality is great.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews&sortBy=helpful"
"1574171702-3361","https://www.amazon.com/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","S. Katz","So Good I Bought a Second Set","December 17, 2018","I purchased one of these a few months ago and have been very satisfied so I bought a second.  I'm writing this review based on the original unit the the new one as they are the same.
The sound quality is as good as any earphone I have owned.  The battery lasts about eight hours and recharges is about two.  I bought the second so I could charge one while using the other.
Controls are easy to operate and the phone reports battery level.
All in all a lot of headphone for not much money.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Betron-Headphones-Definition-Smartphones-Microphone/product-reviews/B00XBZY0EI/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews&sortBy=helpful"
